,db(lab),db(audi),duration(lab),duration(audi),,
3556,72.13049316,78.41220093,0.21,0.11,0.1,-6.281707764
3557,72.95348358,80.92631531,0.28,0.11,0.17,-7.972831726
3558,72.82337952,80.59742737,0.42,0.11,0.31,-7.774047852
3559,72.9395752,80.81290436,0.75,0.11,0.64,-7.873329163
3560,75.67010498,80.82505798,0.22,0.11,0.11,-5.154953003
3561,76.22113037,81.74945831,0.29,0.11,0.18,-5.528327942
3562,76.12570953,82.47516632,0.42,0.11,0.31,-6.349456787
3563,78.30001068,82.36309052,0.75,0.11,0.64,-4.063079834
3564,78.1891098,81.97609711,0.25,0.11,0.14,-3.786987305
3565,78.48246765,83.12621307,0.31,0.11,0.2,-4.643745422
3566,78.63105774,83.01745605,0.44,0.11,0.33,-4.386398315
3567,77.81638336,82.84711456,0.76,0.11,0.65,-5.030731201
3568,78.2363739,82.77090454,0.25,0.11,0.14,-4.53453064
3569,78.00330353,84.47934723,0.31,0.16,0.15,-6.476043701
3570,77.91184998,84.98943329,0.44,0.11,0.33,-7.077583313
3571,78.4068222,85.09558105,0.75,0.11,0.64,-6.68875885
3572,78.16598511,85.08901215,0.25,0.11,0.14,-6.923027039
3573,78.53382111,85.02831268,0.31,0.81,-0.5,-6.494491577
3574,78.35818481,84.85365295,0.44,0.11,0.33,-6.49546814
3575,78.56653595,84.68534088,0.75,0.11,0.64,-6.118804932
3576,78.07597351,84.65238953,0.28,0.11,0.17,-6.576416016
3577,78.28123474,84.90715027,0.31,0.81,-0.5,-6.625915527
3578,78.51921082,85.07383728,0.44,0.11,0.33,-6.554626465
3579,78.14363098,84.45484161,0.75,0.11,0.64,-6.311210632
3580,78.23900604,85.02939606,0.25,0.11,0.14,-6.790390015
3581,78.23506927,84.75402832,0.31,0.81,-0.5,-6.518959045
3582,78.45197296,84.54165649,0.44,0.11,0.33,-6.089683533
3583,78.41158295,84.49538422,0.75,0.11,0.64,-6.08380127
3584,50.1199913,84.38143921,0.11,0.11,0,-34.26144791
3585,50.34661102,58.22407532,0.11,0.19,-0.08,-7.877464294
3586,51.36910248,56.99057007,0.11,0.11,0,-5.62146759
3587,52.10153961,56.97044373,0.11,0.11,0,-4.868904114
3588,45.75354767,56.2960434,0.11,0.11,0,-10.54249573
3589,51.5483284,58.86168671,0.11,0.11,0,-7.313358307
3590,49.53890991,56.51330185,0.11,0.11,0,-6.974391937
3591,51.84912109,57.00185394,0.11,0.11,0,-5.152732849
3592,49.72596741,56.85951614,0.11,0.11,0,-7.133548737
3593,52.37659836,61.51789474,0.11,0.11,0,-9.141296387
3594,51.28726196,59.86976624,0.11,0.11,0,-8.582504272
3595,51.86303711,60.73939896,0.11,0.11,0,-8.876361847
3596,58.13903427,60.84177399,0.11,0.11,0,-2.702739716
3597,59.89337921,64.04838562,0.16,0.11,0.05,-4.155006409
3598,59.62666321,64.12541199,0.24,0.11,0.13,-4.498748779
3599,65.39225006,64.89626312,0.24,0.11,0.13,0.495986938
3600,62.77018738,64.68437195,0.11,0.11,0,-1.91418457
3601,63.83504486,67.38954163,0.16,0.11,0.05,-3.554496765
3602,64.84872437,67.28108215,0.31,0.11,0.2,-2.432357788
3603,65.27754211,67.04025269,0.32,0.11,0.21,-1.762710571
3604,67.73479462,67.16763306,0.13,0.11,0.02,0.56716156
3605,67.64963531,69.46929932,0.18,0.11,0.07,-1.819664001
3606,68.2286377,70.1668396,0.33,0.11,0.22,-1.938201904
3607,67.87630463,70.12261963,0.37,0.11,0.26,-2.246315002
3608,69.19134521,69.9132309,0.15,0.11,0.04,-0.721885681
3609,70.72322845,72.7155304,0.22,0.11,0.11,-1.992301941
3610,69.26095581,72.53052521,0.34,0.11,0.23,-3.269569397
3611,69.24976349,72.47343445,0.41,0.11,0.3,-3.223670959
3612,72.27228546,72.51477814,0.16,0.11,0.05,-0.242492676
3613,71.86590576,75.77011871,0.22,0.11,0.11,-3.904212952
3614,71.37095642,75.32899475,0.35,0.11,0.24,-3.95803833
3615,71.45605469,76.52335358,0.45,0.11,0.34,-5.067298889
3616,75.15801239,75.66526794,0.19,0.11,0.08,-0.507255554
3617,75.05981445,78.00720215,0.27,0.11,0.16,-2.947387695
3618,74.77311707,78.37873077,0.37,0.11,0.26,-3.605613708
3619,75.39897919,78.47914124,0.73,0.11,0.62,-3.080162048
3620,79.02164459,78.23543549,0.28,0.11,0.17,0.786209106
3621,78.6934967,80.01978302,0.33,0.11,0.22,-1.326286316
3622,78.67553711,79.98072052,0.37,0.11,0.26,-1.305183411
3623,79.08602142,80.63017273,0.72,0.11,0.61,-1.544151306
3624,80.72222137,80.53518677,0.29,0.11,0.18,0.187034607
3625,80.81524658,81.65048981,0.33,0.12,0.21,-0.835243225
3626,81.08006287,82.26091003,0.4,0.11,0.29,-1.180847168
3627,80.9458313,82.57171631,0.72,0.11,0.61,-1.62588501
3628,83.03352356,82.41287231,0.3,0.11,0.19,0.620651245
3629,82.22046661,83.59981537,0.34,0.14,0.2,-1.379348755
3630,83.12601471,84.070755,0.42,0.11,0.31,-0.944740295
3631,83.2470932,84.1794281,0.71,0.11,0.6,-0.9323349
3632,83.12713623,83.80574799,0.3,0.11,0.19,-0.678611755
3633,82.87872314,85.22940063,0.35,0.15,0.2,-2.35067749
3634,83.00211334,85.50327301,0.41,0.11,0.3,-2.501159668
3635,83.21656036,85.11132813,0.71,0.11,0.6,-1.894767761
3636,82.94133759,85.24899292,0.3,0.11,0.19,-2.307655334
3637,83.03363037,85.69146729,0.35,1,-0.65,-2.657836914
3638,83.10928345,85.37526703,0.46,0.11,0.35,-2.265983582
3639,82.93798828,85.76148987,0.75,0.11,0.64,-2.823501587
3640,82.77412415,85.16963196,0.31,0.11,0.2,-2.395507813
3641,82.88641357,85.68391418,0.36,1,-0.64,-2.79750061
3642,83.01425171,85.20585632,0.44,0.11,0.33,-2.191604614
3643,82.98913574,85.31887817,0.73,0.11,0.62,-2.329742432
3644,82.81347656,85.36233521,0.3,0.11,0.19,-2.548858643
3645,82.65836334,85.28207397,0.35,0.11,0.24,-2.623710632
3646,82.63218689,84.98748016,0.41,0.11,0.3,-2.355293274
3647,82.54592896,85.29164886,0.74,0.11,0.63,-2.74571991
3648,47.26753616,85.418396,0.11,0.11,0,-38.15085983
3649,48.38961411,55.93681335,0.11,0.3,-0.19,-7.547199249
3650,47.94878006,51.58506775,0.11,0.11,0,-3.636287689
3651,45.70432281,51.52404785,0.11,0.11,0,-5.819725037
3652,47.32992554,51.37710571,0.11,0.11,0,-4.047180176
3653,47.84883881,53.40880585,0.11,0.11,0,-5.559967041
3654,48.03242493,51.87919998,0.11,0.11,0,-3.846775055
3655,49.1785202,51.29260254,0.11,0.11,0,-2.114082336
3656,44.53203201,51.62910843,0.11,0.11,0,-7.097076416
3657,48.94736099,54.36999512,0.11,0.11,0,-5.422634125
3658,48.251091,54.50500488,0.11,0.11,0,-6.253913879
3659,47.74745941,54.87880707,0.11,0.11,0,-7.131347656
3660,55.34443283,55.08817673,0.11,0.11,0,0.256256104
3661,56.50655365,60.22645569,0.13,0.11,0.02,-3.719902039
3662,56.92739487,59.95803833,0.13,0.11,0.02,-3.030643463
3663,54.62242126,59.6456604,0.13,0.11,0.02,-5.023239136
3664,60.48741913,59.97324753,0.11,0.11,0,0.5141716
3665,60.39574432,63.74306488,0.16,0.11,0.05,-3.347320557
3666,60.40894318,63.44173431,0.18,0.11,0.07,-3.032791138
3667,60.20426559,63.66442108,0.18,0.11,0.07,-3.460155487
3668,63.64854431,63.52975845,0.15,0.11,0.04,0.118785858
3669,63.63798523,66.26154327,0.16,0.11,0.05,-2.623558044
3670,64.69351196,66.61426544,0.21,0.11,0.1,-1.920753479
3671,64.12586975,66.71394348,0.21,0.11,0.1,-2.58807373
3672,66.10775757,66.49759674,0.18,0.11,0.07,-0.389839172
3673,67.14491272,70.20883179,0.26,0.11,0.15,-3.063919067
3674,67.03823853,70.23718262,0.24,0.11,0.13,-3.198944092
3675,66.57130432,69.8977356,0.25,0.11,0.14,-3.326431274
3676,69.67140961,70.11511993,0.24,0.11,0.13,-0.443710327
3677,69.75728607,73.59885406,0.3,0.11,0.19,-3.841567993
3678,69.54519653,73.3345108,0.28,0.11,0.17,-3.78931427
3679,69.87734985,73.61714172,0.27,0.11,0.16,-3.73979187
3680,71.48299408,73.39803314,0.26,0.11,0.15,-1.915039063
3681,71.983078,75.43113708,0.3,0.11,0.19,-3.448059082
3682,71.88134766,75.07992554,0.36,0.11,0.25,-3.198577881
3683,71.095047,75.15689087,0.54,0.11,0.43,-4.061843872
3684,73.31093597,74.88362122,0.29,0.11,0.18,-1.572685242
3685,73.06535339,76.10186005,0.3,0.11,0.19,-3.036506653
3686,73.51039124,76.14239502,0.37,0.11,0.26,-2.632003784
3687,74.21473694,76.76148987,0.58,0.11,0.47,-2.54675293
3688,76.13383484,75.45949554,0.29,0.11,0.18,0.674339294
3689,75.88869476,78.4631958,0.32,0.81,-0.49,-2.574501038
3690,75.72733307,77.51246643,0.44,0.11,0.33,-1.785133362
3691,76.06996155,77.79541016,0.59,0.11,0.48,-1.725448608
3692,78.51872253,78.13751221,0.3,0.11,0.19,0.381210327
3693,79.08431244,79.88673401,0.34,0.8,-0.46,-0.80242157
3694,79.16103363,80.01499939,0.39,0.11,0.28,-0.853965759
3695,79.15066528,80.36377716,0.49,0.11,0.38,-1.213111877
3696,79.07415771,80.15370941,0.32,0.11,0.21,-1.079551697
3697,79.1827774,82.19599915,0.34,1,-0.66,-3.013221741
3698,79.3366394,82.50642395,0.37,0.12,0.25,-3.169784546
3699,78.94907379,82.76477051,0.74,1,-0.26,-3.815696716
3700,79.13327026,82.5734787,0.32,1,-0.68,-3.440208435
3701,78.97564697,82.47613525,0.33,1,-0.67,-3.500488281
3702,79.32473755,82.41183472,0.37,1,-0.63,-3.087097168
3703,78.99900055,82.34446716,0.74,1,-0.26,-3.345466614
3704,79.3147049,82.25063324,0.32,1,-0.68,-2.935928345
3705,79.24607086,82.35347748,0.33,1,-0.67,-3.107406616
3706,79.11508179,82.16503143,0.37,1,-0.63,-3.049949646
3707,79.05982208,82.22750854,0.74,1,-0.26,-3.167686462
3708,78.91223907,82.66955566,0.32,1,-0.68,-3.757316589
3709,79.24932861,82.41749573,0.33,1,-0.67,-3.168167114
3710,78.84829712,82.57483673,0.36,1,-0.64,-3.726539612
3711,79.24277496,82.18106079,0.74,1,-0.26,-2.938285828
3712,49.10689163,82.12091064,0.11,1,-0.89,-33.01401901
3713,50.13547897,58.9440918,0.11,0.57,-0.46,-8.808612823
3714,50.70685577,51.73261642,0.11,0.11,0,-1.025760651
3715,50.37846375,52.6639595,0.11,0.11,0,-2.285495758
3716,50.02818298,51.14035416,0.11,0.11,0,-1.112171173
3717,50.45248795,51.53933716,0.11,0.11,0,-1.086849213
3718,49.91666412,50.94200516,0.11,0.11,0,-1.025341034
3719,51.52890015,53.5295372,0.11,0.11,0,-2.000637054
3720,49.9720192,50.85132599,0.11,0.11,0,-0.879306793
3721,52.05147171,55.40911102,0.13,0.11,0.02,-3.357639313
3722,52.10630035,54.80108261,0.13,0.11,0.02,-2.694782257
3723,53.17977905,55.23100662,0.13,0.11,0.02,-2.05122757
3724,56.59530258,56.03224945,0.13,0.11,0.02,0.563053131
3725,57.52999496,59.64250946,0.19,0.11,0.08,-2.112514496
3726,55.32800293,60.03259277,0.2,0.11,0.09,-4.704589844
3727,57.40701675,59.70991898,0.21,0.11,0.1,-2.302902222
3728,60.70027161,59.65815353,0.16,0.11,0.05,1.042118073
3729,60.99161148,62.74698639,0.21,0.11,0.1,-1.755374908
3730,60.08691788,63.15005875,0.25,0.11,0.14,-3.063140869
3731,60.61865234,62.8564682,0.25,0.11,0.14,-2.237815857
3732,64.63121796,63.09395218,0.14,0.11,0.03,1.537265778
3733,63.93609619,66.14967346,0.23,0.11,0.12,-2.213577271
3734,64.13867188,66.31058502,0.28,0.11,0.17,-2.171913147
3735,63.91723633,66.12522888,0.27,0.11,0.16,-2.207992554
3736,66.01950073,66.14719391,0.15,0.11,0.04,-0.127693176
3737,66.90879059,69.006073,0.24,0.11,0.13,-2.09728241
3738,66.22926331,69.14069366,0.3,0.11,0.19,-2.911430359
3739,65.89070892,69.40016174,0.3,0.11,0.19,-3.50945282
3740,69.69609833,69.30684662,0.16,0.11,0.05,0.389251709
3741,69.04515839,72.34531403,0.25,0.11,0.14,-3.30015564
3742,69.24180603,72.64022064,0.33,0.11,0.22,-3.398414612
3743,69.13445282,72.60588074,0.32,0.11,0.21,-3.471427917
3744,71.59300232,72.64511871,0.16,0.11,0.05,-1.052116394
3745,71.2384491,75.38017273,0.25,0.11,0.14,-4.141723633
3746,71.58015442,73.11741638,0.39,0.11,0.28,-1.537261963
3747,71.66344452,75.22892761,0.35,0.11,0.24,-3.565483093
3748,73.23786926,75.20042419,0.23,0.11,0.12,-1.962554932
3749,73.27948761,78.14954376,0.27,0.11,0.16,-4.870056152
3750,73.62366486,75.24055481,0.4,0.11,0.29,-1.616889954
3751,73.50489044,75.47242737,0.37,0.11,0.26,-1.967536926
3752,78.76309967,75.54078674,0.25,0.11,0.14,3.222312927
3753,79.27728271,77.22081757,0.27,0.11,0.16,2.056465149
3754,78.68907928,77.72644043,0.41,0.11,0.3,0.962638855
3755,79.33675385,77.27481842,0.38,0.11,0.27,2.061935425
3756,81.21767426,78.02872467,0.26,0.11,0.15,3.188949585
3757,81.67993164,80.92041016,0.31,0.93,-0.62,0.759521484
3758,81.26548004,79.58165741,0.42,0.11,0.31,1.683822632
3759,80.52456665,79.108284,0.79,0.12,0.67,1.416282654
3760,82.0439682,79.45617676,0.26,0.11,0.15,2.587791443
3761,82.07196808,81.00649261,0.31,0.86,-0.55,1.065475464
3762,81.87715149,83.0021286,0.42,0.11,0.31,-1.124977112
3763,82.25587463,82.64133453,0.79,0.11,0.68,-0.3854599
3764,81.97450256,82.48526001,0.26,0.11,0.15,-0.510757446
3765,82.18947601,81.12317657,0.31,0.86,-0.55,1.066299438
3766,81.8369751,80.61183929,0.42,0.11,0.31,1.225135803
3767,82.04797363,82.67364502,0.8,0.11,0.69,-0.625671387
3768,81.99775696,82.18834686,0.26,0.11,0.15,-0.190589905
3769,82.30706787,81.13208008,0.31,0.19,0.12,1.174987793
3770,81.80916595,80.84615326,0.43,0.11,0.32,0.963012695
3771,82.15453339,80.75552368,0.8,0.11,0.69,1.399009705
3772,82.30947876,80.72281647,0.26,0.11,0.15,1.586662292
3773,81.97071838,80.56449127,0.32,0.18,0.14,1.406227112
3774,82.11860657,80.74783325,0.43,0.11,0.32,1.370773315
3775,81.95796204,82.2265625,0.8,0.11,0.69,-0.268600464
3776,47.83897781,80.86220551,0.11,0.11,0,-33.02322769
3777,46.05371857,59.95702744,0.11,0.12,-0.01,-13.90330887
3778,47.35597229,59.47006989,0.11,0.11,0,-12.1140976
3779,46.60490417,59.83740234,0.11,0.11,0,-13.23249817
3780,48.03226471,58.88076782,0.11,0.11,0,-10.84850311
3781,46.63479233,61.29640198,0.11,0.11,0,-14.66160965
3782,47.32760239,59.23929214,0.11,0.11,0,-11.91168976
3783,47.02486038,60.10216904,0.11,0.11,0,-13.07730865
3784,49.43877029,59.23345566,0.11,0.11,0,-9.794685364
3785,49.87179565,63.95352554,0.11,0.11,0,-14.08172989
3786,47.99624634,62.73625183,0.11,0.11,0,-14.74000549
3787,48.73661041,63.34070206,0.11,0.11,0,-14.60409164
3788,52.54194641,62.68561935,0.14,0.11,0.03,-10.14367294
3789,54.01805496,67.60641479,0.23,0.11,0.12,-13.58835983
3790,52.87158966,67.12676239,0.2,0.11,0.09,-14.25517273
3791,52.23912048,66.74826813,0.2,0.11,0.09,-14.50914764
3792,56.90318298,66.66590118,0.15,0.11,0.04,-9.762718201
3793,57.36657715,70.97766113,0.25,0.11,0.14,-13.61108398
3794,57.05776215,70.55899811,0.28,0.11,0.17,-13.50123596
3795,57.44349289,70.45392609,0.28,0.11,0.17,-13.0104332
3796,60.70102692,70.4234848,0.15,0.11,0.04,-9.722457886
3797,61.02349091,74.04753876,0.23,0.11,0.12,-13.02404785
3798,61.03212357,74.12569427,0.36,0.11,0.25,-13.09357071
3799,61.72560501,73.99428558,0.35,0.11,0.24,-12.26868057
3800,64.31108856,74.0728302,0.2,0.11,0.09,-9.761741638
3801,64.19974518,78.25899506,0.25,0.11,0.14,-14.05924988
3802,64.29646301,78.53262329,0.38,0.11,0.27,-14.23616028
3803,64.07363892,78.81964111,0.42,0.11,0.31,-14.7460022
3804,67.99238586,78.47440338,0.23,0.11,0.12,-10.48201752
3805,69.05599976,81.7841568,0.26,0.13,0.13,-12.72815704
3806,68.65045166,82.10631561,0.39,0.11,0.28,-13.45586395
3807,67.79391479,82.22304535,0.48,0.11,0.37,-14.42913055
3808,69.74324036,82.16127777,0.22,0.11,0.11,-12.41803741
3809,70.42536163,83.23488617,0.28,0.76,-0.48,-12.80952454
3810,71.03217316,83.31005859,0.39,0.11,0.28,-12.27788544
3811,69.90365601,83.37495422,0.51,0.11,0.4,-13.47129822
3812,72.85064697,82.82203674,0.25,0.11,0.14,-9.971389771
3813,73.2169342,84.40055847,0.29,0.78,-0.49,-11.18362427
3814,73.17417908,84.948349,0.4,0.11,0.29,-11.77416992
3815,72.90159607,84.62119293,0.55,0.11,0.44,-11.71959686
3816,76.2703476,84.41090393,0.25,0.11,0.14,-8.140556335
3817,76.70672607,86.20333862,0.3,0.11,0.19,-9.496612549
3818,76.68083191,86.19958496,0.4,0.11,0.29,-9.518753052
3819,76.76065063,86.48571014,0.57,0.11,0.46,-9.725059509
3820,79.13850403,85.88760376,0.25,0.11,0.14,-6.749099731
3821,79.31990814,87.40067291,0.29,0.12,0.17,-8.080764771
3822,79.09315491,87.76141357,0.39,0.11,0.28,-8.668258667
3823,79.13334656,87.41557312,0.47,0.11,0.36,-8.282226563
3824,79.50386047,87.4568634,0.25,0.11,0.14,-7.95300293
3825,78.76091766,89.52458191,0.3,0.12,0.18,-10.76366425
3826,79.22579193,89.35210419,0.39,0.11,0.28,-10.12631226
3827,78.84394073,89.94758606,0.44,0.11,0.33,-11.10364532
3828,79.13774109,89.66214752,0.25,0.11,0.14,-10.52440643
3829,79.52092743,89.49530029,0.3,0.12,0.18,-9.974372864
3830,79.09836578,89.37648773,0.38,0.11,0.27,-10.27812195
3831,79.29389954,89.67888641,0.78,0.11,0.67,-10.38498688
3832,79.24824524,89.86535645,0.25,0.11,0.14,-10.61711121
3833,79.31562042,89.58142853,0.3,0.11,0.19,-10.26580811
3834,79.23455811,89.66413879,0.38,0.11,0.27,-10.42958069
3835,79.40058136,89.5043869,0.78,0.11,0.67,-10.10380554
3836,79.08528137,89.84100342,0.25,0.11,0.14,-10.75572205
3837,79.37211609,89.71064758,0.3,0.11,0.19,-10.33853149
3838,79.06124878,89.77761078,0.37,0.11,0.26,-10.716362
3839,79.08757019,89.4147644,0.78,0.11,0.67,-10.32719421
3840,49.18380737,89.60286713,0.11,0.14,-0.03,-40.41905975
3841,46.72736359,50.39661407,0.11,0.11,0,-3.669250488
3842,45.74585342,51.39334488,0.11,0.11,0,-5.647491455
3843,43.43961334,51.32110977,0.11,0.11,0,-7.881496429
3844,44.32079315,51.19602585,0.11,0.11,0,-6.875232697
3845,47.08065796,58.19429779,0.11,0.11,0,-11.11363983
3846,45.33554459,51.71714783,0.11,0.11,0,-6.381603241
3847,46.75610352,51.07799911,0.11,0.11,0,-4.321895599
3848,45.94743729,50.14028549,0.11,0.11,0,-4.192848206
3849,48.14949036,59.02066803,0.11,0.11,0,-10.87117767
3850,46.79044724,56.43149948,0.11,0.11,0,-9.641052246
3851,47.93283844,56.69176102,0.11,0.11,0,-8.758922577
3852,52.5239563,56.3440094,0.11,0.11,0,-3.820053101
3853,50.14529037,62.06647491,0.11,0.11,0,-11.92118454
3854,52.37647247,61.44691086,0.11,0.11,0,-9.070438385
3855,51.66622543,61.67811584,0.13,0.11,0.02,-10.01189041
3856,54.35293198,61.07962799,0.12,0.11,0.01,-6.726696014
3857,53.55722809,64.71852875,0.17,0.11,0.06,-11.16130066
3858,53.65603638,65.01451111,0.2,0.11,0.09,-11.35847473
3859,53.24572754,65.63951111,0.19,0.11,0.08,-12.39378357
3860,57.92757034,64.94095612,0.11,0.11,0,-7.013385773
3861,57.11820602,68.05484772,0.18,0.11,0.07,-10.93664169
3862,57.94969559,68.1068573,0.26,0.11,0.15,-10.15716171
3863,56.81025696,67.6658783,0.26,0.11,0.15,-10.85562134
3864,60.76626968,67.9187088,0.14,0.11,0.03,-7.152439117
3865,61.16593933,71.05812073,0.19,0.11,0.08,-9.892181396
3866,61.3446312,71.22253418,0.32,0.11,0.21,-9.877902985
3867,60.39990997,71.59625244,0.34,0.11,0.23,-11.19634247
3868,62.44033432,71.22853088,0.13,0.11,0.02,-8.788196564
3869,63.59579086,74.43378448,0.19,0.11,0.08,-10.83799362
3870,63.03561783,74.68464661,0.33,0.11,0.22,-11.64902878
3871,63.25788116,74.66083527,0.42,0.11,0.31,-11.4029541
3872,66.74108887,74.42765045,0.14,0.11,0.03,-7.686561584
3873,65.73165131,77.57167053,0.2,0.11,0.09,-11.84001923
3874,65.94974518,77.85194397,0.34,0.11,0.23,-11.90219879
3875,65.75672913,77.53598785,0.46,0.11,0.35,-11.77925873
3876,69.13697052,77.02117157,0.21,0.11,0.1,-7.88420105
3877,67.36634827,80.16461182,0.27,0.11,0.16,-12.79826355
3878,67.61168671,80.24680328,0.34,0.11,0.23,-12.63511658
3879,67.62571716,80.6227417,0.73,0.11,0.62,-12.99702454
3880,70.3235321,80.09831238,0.21,0.11,0.1,-9.774780273
3881,70.62225342,81.88964081,0.27,0.11,0.16,-11.26738739
3882,71.10555267,82.23255157,0.34,0.11,0.23,-11.1269989
3883,70.93076324,82.39620972,0.73,0.11,0.62,-11.46544647
3884,74.33737183,82.12752533,0.23,0.11,0.12,-7.790153503
3885,74.36501312,83.23523712,0.28,0.19,0.09,-8.870223999
3886,74.22007751,83.52142334,0.36,0.11,0.25,-9.301345825
3887,74.54653931,83.27304077,0.74,0.11,0.63,-8.726501465
3888,74.55149841,83.30537415,0.23,0.11,0.12,-8.753875732
3889,74.5032196,85.44477081,0.28,0.2,0.08,-10.94155121
3890,74.56799316,85.38233185,0.39,0.11,0.28,-10.81433868
3891,74.89387512,85.39696503,0.74,0.11,0.63,-10.5030899
3892,74.46938324,85.12716675,0.23,0.11,0.12,-10.65778351
3893,74.53450775,85.42737579,0.28,0.81,-0.53,-10.89286804
3894,74.44638062,85.34951019,0.39,0.11,0.28,-10.90312958
3895,74.80843353,85.45357513,0.74,0.11,0.63,-10.6451416
3896,74.33322906,85.44433594,0.23,0.11,0.12,-11.11110687
3897,74.63683319,85.45129395,0.28,0.19,0.09,-10.81446075
3898,74.15018463,85.32302094,0.38,0.11,0.27,-11.1728363
3899,73.9927063,85.35430145,0.74,0.11,0.63,-11.36159515
3900,74.47128296,85.39833069,0.23,0.11,0.12,-10.92704773
3901,74.2862854,85.38594818,0.28,0.14,0.14,-11.09966278
3902,73.91752625,85.01121521,0.38,0.11,0.27,-11.09368896
3903,73.81076813,85.4835968,0.74,0.11,0.63,-11.67282867
3904,47.78713989,85.53424835,0.11,0.11,0,-37.74710846
3905,44.09594727,55.06163788,0.11,0.13,-0.02,-10.96569061
3906,43.10961151,47.10167313,0.11,0.11,0,-3.992061615
3907,42.58581161,47.66596222,0.11,0.11,0,-5.080150604
3908,49.6231308,45.63682556,0.11,0.11,0,3.986305237
3909,44.55019379,47.6464386,0.11,0.11,0,-3.096244812
3910,45.05625916,46.89387512,0.11,0.11,0,-1.837615967
3911,43.90005875,47.45578003,0.11,0.11,0,-3.555721283
3912,48.21191788,48.09677124,0.11,0.11,0,0.115146637
3913,44.9143486,52.34329987,0.11,0.11,0,-7.428951263
3914,43.18917084,54.56282425,0.11,0.11,0,-11.37365341
3915,44.0945816,53.22768021,0.11,0.11,0,-9.133098602
3916,52.803936,53.60910797,0.11,0.11,0,-0.805171967
3917,50.69277573,60.42396545,0.11,0.11,0,-9.731189728
3918,50.49202347,60.58441925,0.11,0.11,0,-10.09239578
3919,48.66157532,60.83931351,0.11,0.11,0,-12.17773819
3920,54.52266693,60.723526,0.14,0.11,0.03,-6.20085907
3921,56.17742538,66.36017609,0.14,0.11,0.03,-10.1827507
3922,55.89952087,65.99680328,0.14,0.11,0.03,-10.09728241
3923,54.50241089,65.82712555,0.12,0.11,0.01,-11.32471466
3924,58.04706955,66.17140198,0.15,0.11,0.04,-8.124332428
3925,58.5437851,69.85916138,0.18,0.11,0.07,-11.31537628
3926,59.024189,70.07045746,0.24,0.11,0.13,-11.04626846
3927,59.29364777,70.32472229,0.23,0.11,0.12,-11.03107452
3928,63.60273743,70.23843384,0.16,0.11,0.05,-6.635696411
3929,63.76635361,73.28109741,0.22,0.11,0.11,-9.514743805
3930,63.03754807,73.35943604,0.33,0.11,0.22,-10.32188797
3931,63.76489258,73.60293579,0.35,0.11,0.24,-9.838043213
3932,66.62348938,73.53565979,0.15,0.11,0.04,-6.91217041
3933,67.51646423,76.12112427,0.22,0.11,0.11,-8.604660034
3934,68.34394073,76.24340057,0.34,0.11,0.23,-7.899459839
3935,67.82643127,76.35832214,0.4,0.11,0.29,-8.531890869
3936,69.50376892,76.28086853,0.17,0.11,0.06,-6.777099609
3937,69.75868225,78.68806458,0.23,0.2,0.03,-8.929382324
3938,69.71411133,78.84819031,0.34,0.11,0.23,-9.134078979
3939,69.56616211,78.88519287,0.42,0.11,0.31,-9.319030762
3940,72.61535645,78.97991943,0.24,0.11,0.13,-6.364562988
3941,72.40087128,81.41171265,0.23,0.75,-0.52,-9.01084137
3942,72.57284546,81.61667633,0.35,0.11,0.24,-9.043830872
3943,72.191185,81.85038757,0.44,0.11,0.33,-9.659202576
3944,73.22385406,81.96133423,0.24,0.11,0.13,-8.737480164
3945,73.55844116,83.77695465,0.23,0.6,-0.37,-10.21851349
3946,73.77619171,83.80786896,0.36,0.11,0.25,-10.03167725
